id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount
BR010491,Cc1ccc(C(=O)Nc2ccc(OC[C@H]3COC(C)(C)N3C(=O)OC(C)(C)C)cc2)cc1,440.5400000000002,77.10000000000001,7,1,4.9981200000000054,5,3
BR010530,CC(=O)OC[C@H]1O[C@@H](n2nc(-c3ccc(C)cc3)oc2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,522.5320000000003,145.39000000000001,12,0,2.43661,7,3
V1_5_672,C[C@H]1[C@@H](O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)C[C@H](O)[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@]3(C)CC[C@]12C,460.7430000000004,60.69,3,3,6.192000000000008,1,5
V1_5_451,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CNC(C)=O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,517.4840000000002,213.69999999999996,14,7,-3.380099999999996,8,3
V1_5_483,CCCCCc1cc(OC(C)=O)c([C@@H]2C=C(C)CC[C@H]2[C@H](C)CC=O)c(OC(C)=O)c1,428.56900000000024,69.67000000000002,5,0,5.934900000000006,10,2
V1_5_736,C=CCc1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(OC)c1,494.4930000000003,132.89000000000001,11,0,1.8855999999999993,10,2
V1_5_122,C=C1C[C@@]23CC[C@H]4[C@](C)(C(=O)O)CCC[C@@]4(C)C2=CC[C@@H]1C3,300.442,37.3,2,1,4.960200000000004,1,4
BR010273,CC(=O)OC[C@H]1O[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,501.51000000000033,160.6,12,1,0.3564200000000002,8,2
BR020310,CC1(C)O[C@H]2O[C@H](COS(C)(=O)=O)[C@H](O)[C@H]2O1,268.28700000000003,91.29,7,1,-0.8000999999999991,3,2
V1_5_398,CS(=O)(=O)O[C@H](CO)COc1cccc([N+](=O)[O-])c1,291.28100000000006,115.97000000000003,8,1,0.3106999999999997,7,1
BR020149,[N-]=[N+]=NCC(O)CN=[N+]=[N-],142.12199999999999,117.75000000000001,7,1,0.9679,4,0
BR010102,C=CCO[C@H]1O[C@H](COCc2ccccc2)[C@H](O)[C@H](OC(=O)c2ccccc2)[C@H]1OCc1ccccc1,504.57900000000024,83.45,7,1,4.3026000000000035,12,4
BR020341,CCC1C[C@H]2O[C@H](OC)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OC1=O,426.5090000000002,63.220000000000006,6,0,3.870200000000003,8,4
BR010269,CO[C@@H]1O[C@H](Cn2cc(CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)[C@@H](O)[C@H]1O,407.37600000000003,189.01,13,6,-4.312299999999994,7,3
V1_5_590,CC(=O)OC[C@H]1O[C@@H](n2cc(COC(=O)[C@]3(C)CC[C@]4(C)CC[C@]5(C)[C@H]6CC[C@]7(C)C(C)C(=O)CC[C@H]7[C@]6(C)CC[C@@]5(C)[C@@H]4C3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,868.078,188.50999999999996,15,0,7.0276000000000085,9,7
V1_5_28,O=C(O)[C@]1(O)C[C@H](O)[C@@H](O)[C@@H](O)C1,192.167,118.22000000000001,6,5,-2.3214000000000006,1,1
BR020055,O=[N+]([O-])c1cccc([C@H](O)[C@H]2CCCC/C2=N\Nc2nc(-c3ccc(Cl)cc3)cs2)c1,456.95500000000004,100.65,7,2,6.063400000000004,6,4
BR020280,Nc1ccc(-c2ccc(C=O)o2)cc1,187.198,56.230000000000004,3,2,2.3413000000000004,2,2
BR010007,N=C(CNC(=O)CCc1ccc([N+](=O)[O-])cc1)C(=O)O,279.252,133.39,8,3,0.7479699999999996,7,1
V1_5_940,CCCCCCNC(=O)C=Cc1ccc(O)cc1,247.33800000000002,49.33,3,2,3.1019000000000014,7,1
BR020202,Cc1[nH]c2ccc([N+](=O)[O-])cc2c1Cc1c(C)[nH]c2ccc([N+](=O)[O-])cc12,364.36100000000005,117.86000000000001,8,2,4.673240000000003,4,4
BR010561,COC(=O)c1ccccc1OCC(O)COc1ccccc1C(=O)OC,360.3620000000001,91.29,7,1,2.0785,8,2
V1_5_233,CC(=O)N[C@H]1[C@H](Oc2ccc(C)cc2)O[C@H](COS(C)(=O)=O)[C@@H](OS(C)(=O)=O)[C@@H]1O,467.51800000000014,154.53,11,2,-0.7146799999999975,8,2
V1_5_199,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](Oc2ccc(C=O)cc2OC)O[C@H](CO)[C@@H](O)[C@@H]1O,552.7050000000003,131.75,9,3,4.718600000000006,20,2
BR010566,COc1ccc(OCC(O)COc2ccc(OC)cc2)cc1,304.342,57.150000000000006,5,1,2.522500000000001,8,2
V1_5_494,O=C(NCCCc1ccccc1)c1cc(O)cc(O)c1,271.31600000000003,69.56,4,3,2.460400000000001,5,2
V1_5_671,C[C@H]1[C@@H](O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@]3(C)[C@@H](O)C[C@]12C,460.74300000000034,60.69,3,3,6.192000000000008,1,5
V1_5_955,CCCCN1CCN(C(=O)c2ccc(O)c(O)c2)CC1,278.3520000000001,64.01,5,2,1.6557,4,2
V1_5_635,C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@@](C)(O)C(=O)C[C@]3(C)CC[C@]12C,436.5920000000003,77.75999999999999,4,3,3.8229000000000024,0,5
BR010525,[N-]=[N+]=NC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,205.17,138.91000000000003,8,4,-1.9034000000000006,2,1
V1_5_646,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC(=O)c5cc(O)c(O)cc5[C@]4(C)CC[C@@]3(C)[C@@H]2C1,466.6180000000003,83.83000000000001,5,2,6.064100000000008,1,5
BR020288,CC(=O)NCc1ccc(-c2ccc(-c3ccc(CNC(C)=O)cc3)o2)cc1,362.4290000000001,71.34,5,2,3.8858000000000024,6,3
V1_5_489,CCCCCc1cc(O)c([C@@H]2C=C(C)CC(C)(C)C2)c(O)c1,302.458,40.46,2,2,5.680400000000006,5,2
V1_5_119,C=C1C[C@@]23CC[C@H]4[C@@](C)(CC[C@@H](OC(=O)/C(C)=C\C)[C@@]4(C)C(=O)O)[C@H]2CC[C@@H]1C3,400.5590000000002,63.60000000000001,4,1,5.528000000000006,3,4
BR010210,C[C@]12CC[C@H](n3cc(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,617.7400000000002,176.62,12,5,1.3926999999999994,6,7
BR010279,CC(=O)N[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)O[C@@H]1NS(=O)(=O)c1cccc2ccccc12,536.5590000000002,163.39999999999998,12,2,0.7742000000000029,8,3
BR010472,COC(=O)c1ccc(CI)cc1,276.073,26.3,2,0,2.408200000000001,2,1
BR020337,CO[C@H]1O[C@@H]2CC(Cc3ccccc3)C(=O)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,488.58000000000027,63.22000000000001,6,0,4.702900000000005,9,5
BR010493,CC(C)(C)OC(=O)N1[C@@H](COc2ccc(NS(C)(=O)=O)cc2)COC1(C)C,400.4970000000002,94.17,8,1,2.8089000000000013,5,2
BR010450,COC(=O)c1ccc(OC[C@H](N)CO)cc1,225.24399999999997,81.78,5,3,0.17159999999999992,5,1
V1_5_766,CCCc1cc(OC)c2oc(-c3ccc(OC)cc3)nc2c1,297.354,44.49,4,0,4.464500000000004,5,3
BR010040,C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)O)c2)cc1,323.348,75.63,5,2,3.6015000000000015,7,2
V1_5_598,CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)[C@]3(C)CC[C@]4(C)CC[C@]5(C)[C@H]6CC[C@]7(C)C(C)C(=O)CC[C@H]7[C@]6(C)CC[C@@]5(C)[C@@H]4C3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1155.3459999999998,288.66999999999996,23,1,6.137200000000011,15,8
BR010426,CC(C)(C)OC(=O)N1[C@H](COc2ccccc2C(=O)O)COC1(C)C,351.3990000000001,85.3,7,1,3.135600000000002,4,2
V1_5_152,COc1ccc([C@@H](O)CNC(=O)c2ccccc2)cc1,271.316,58.56,4,2,2.1586,5,2
V1_5_89,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@@H]1C3,302.4580000000001,37.3,2,1,5.040100000000004,1,4
BR010542,COC(=O)c1ccc(OCC(N)COc2ccc(C(=O)OC)cc2)cc1,359.37800000000004,97.08,7,2,2.0448999999999997,8,2
BR010345,C=CCOCCCCCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H]1COC(C)(C)O1,400.5120000000002,64.61000000000001,7,0,3.1625000000000014,11,3
V1_5_215,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)c1nnc(C)o1,372.33000000000015,144.12,11,0,0.40871999999999975,8,1
V1_5_238,CC(=O)N[C@H]1[C@@H](Oc2ccc(C)cc2)O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@@H]1OC(=O)c1ccccc1,503.55100000000016,92.32000000000002,8,1,3.943220000000003,6,5
BR010122,CS(=O)(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,257.264,136.32000000000002,8,5,-3.664499999999999,3,1
BR020180,COC(=O)c1cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c1,240.171,112.58000000000001,8,0,1.59802,3,1
BR010016,O=C(/C=C/c1ccccc1)NCC(NC(=O)OCc1ccccc1)C(=O)O,368.38900000000007,104.73,7,3,2.1956,8,2
BR020303,CC1(C)O[C@H]2O[C@H](CN=[N+]=[N-])[C@H](OC(=O)/C=C/c3ccccc3)[C@H]2O1,345.355,102.75000000000001,8,0,2.798300000000001,5,3
V1_5_248,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(CCC(=O)NCCCCNC(=O)CCc3ccc(O[C@@H]4O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)cc3)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,1045.0540000000003,305.5199999999999,24,2,2.1884000000000112,25,4
BR010096,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OCC#N)[C@H]2O)c([N+](=O)[O-])c1,398.3240000000002,181.60999999999999,12,3,-0.8920200000000005,7,2
V1_5_710,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,693.1979999999999,26.3,2,0,14.981299999999965,17,5
V1_5_1041,CCCCCCCCNC(=O)c1ccc(OC)cc1,263.381,38.33,3,1,3.7855000000000025,9,1
BR010451,N[C@H](CO)COc1ccc([N+](=O)[O-])cc1,212.20499999999998,98.62,6,3,0.29319999999999974,5,1
BR020311,CC1(C)O[C@H]2O[C@H](COS(C)(=O)=O)[C@H](OS(C)(=O)=O)[C@H]2O1,346.3790000000001,114.42999999999999,9,0,-0.816199999999998,5,2
BR010036,C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)O[C@H]3[C@H](Oc4ccc(C=O)cc4OC)O[C@@H]4CO[C@@H](c5ccccc5)O[C@H]4[C@@H]3O)c2)cc1,707.7320000000004,148.08,12,2,5.528800000000006,13,6
BR020348,C/C=C/C(=O)O[C@H]1[C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]1CNC(=O)c1ccccc1I,519.3320000000001,92.32000000000002,8,1,1.9102000000000003,8,2
BR010195,CC(=O)OC[C@H]1O[C@@H](n2cc(COC3=CC(=O)c4ccccc4C3=O)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,585.5220000000002,188.50999999999996,15,0,1.0133999999999996,9,4
V1_5_914,C=CCOc1ccc(C)cc1,148.20499999999998,9.23,1,0,2.559820000000001,3,1
BR020392,CC(C)(C)OC(=O)NCc1ccc(/C=C2\CC/C(=C\c3ccc(CNC(=O)OC(C)(C)C)cc3)C2=O)cc1,518.6540000000003,93.73000000000002,7,2,6.565900000000006,6,3
V1_5_544,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,272.25600000000003,86.99000000000001,5,3,2.5099000000000014,1,3
V1_5_46,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]3CC[C@@H]4C[C@@]3(CC[C@@H]21)[C@@H](O)[C@@H]4C,334.5,46.53,3,1,4.179200000000003,1,4
BR020300,CC1(C)O[C@H]2O[C@H](COC(=O)c3ccccc3)[C@H](OC(=O)/C=C/c3ccccc3)[C@H]2O1,424.4490000000002,80.29,7,0,3.3450000000000024,6,4
BR010334,CC(=O)OC[C@@H]1O[C@H](OC2CCCCC2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,517.5310000000003,134.74000000000004,11,0,2.1519000000000004,7,4
BR010114,CC(=O)OC[C@H]1O[C@@H](N)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,347.3200000000001,140.45000000000002,10,2,-0.9717999999999984,5,1
BR020383,O=Cc1ccc(Cn2cc(-c3ccccc3)nn2)cc1,263.3,47.78,4,0,2.8059000000000003,4,3
BR010025,COC(=O)c1ccc(/C=C/C(=O)O)cc1,206.197,63.60000000000001,4,1,1.571,3,1
BR010612,[N-]=[N+]=NC(COc1ccccc1Cl)COc1ccccc1Cl,338.19399999999996,67.22000000000001,5,0,5.130100000000003,7,2
BR010228,C[C@]12CC=CC[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,356.5060000000002,46.53,3,1,4.409500000000004,1,5
BR010090,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](OCC(=O)O)[C@H]2O)cc1,372.32600000000014,151.98,10,4,-1.2391999999999985,7,2
BR010137,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,314.29,125.68000000000002,8,4,-1.3481000000000003,4,2
BR020438,CCOC(=O)c1cc2cc(Cl)ccc2[nH]1,223.659,42.09,3,1,2.998000000000001,2,2
BR010535,N#Cc1ccccc1OCC(N)COc1ccccc1C#N,293.326,92.06,5,2,2.2150600000000003,6,2
BR020089,Clc1ccc2c(NCCN3CCOCC3)ccnc2c1,291.782,37.39,4,1,2.6323000000000008,4,3
BR010466,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,398.4220000000001,43.14,3,0,5.088900000000003,6,4
BR010121,O=C(N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)c1ccccc1,283.28000000000003,119.25000000000001,7,5,-1.7836999999999983,3,2
V1_5_651,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]2C1,426.72900000000027,20.23,1,1,8.168900000000008,0,5
V1_5_670,C[C@H]1[C@H](O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@]3(C)C(=O)C[C@]12C,458.7270000000004,57.53,3,2,6.400200000000008,1,5
V1_5_485,CCCCCc1cc(O)c([C@@H]2C=C(C)CC[C@H]2[C@H](C)CC=O)c(O)c1,344.49500000000006,57.53,3,2,5.495500000000006,8,2
V1_5_252,O=C(C=Cc1ccc(O)cc1)OCc1ccccc1,254.285,46.53,3,1,3.1488000000000014,4,2
BR010214,C[C@]12CC[C@H](n3cc(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N4C(=O)c5ccccc5C4=O)nn3)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](C3=CC(=O)OC3)CC[C@]12O,746.858,193.76999999999998,14,4,2.6965999999999997,7,9
BR010455,CC(C)(C)C(=O)N[C@H](CO)COc1ccc([N+](=O)[O-])cc1,296.323,101.7,7,2,1.4968000000000001,6,1
BR010075,CCCOc1ccc(CCC(=O)N[C@H]2[C@H](O)[C@@H](O)[C@H](CO)O[C@@H]2O)cc1,369.4140000000001,128.48000000000002,8,5,-0.6758999999999991,8,2
V1_5_681,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,756.6630000000008,328.35,20,12,-2.8352999999999997,8,6
BR010292,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,221.20899999999997,119.25000000000001,7,5,-3.077599999999999,2,1
BR020190,O=C(NCc1ccccc1)c1ccc(CCl)c([N+](=O)[O-])c1,304.733,72.24,5,1,3.263600000000002,5,2
BR020103,[N-]=[N+]=Nc1ccnc2cc(Cl)ccc12,204.61999999999998,61.650000000000006,4,0,3.830000000000001,1,2
BR010194,CC(=O)OC[C@H]1O[C@@H](n2cc(COC3=CC(=O)c4ccccc4C3=O)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,585.5220000000002,188.50999999999996,15,0,1.0133999999999996,9,4
BR010496,Cc1ccc(C(=O)Nc2cccc(OC[C@H]3COC(C)(C)N3C(=O)OC(C)(C)C)c2)cc1,440.54000000000025,77.10000000000001,7,1,4.9981200000000054,5,3
V1_5_366,CC(C)(C)OC(=O)N1[C@H](COc2cccc(NP(=O)(OCc3ccccc3)OCc3ccccc3)c2)COC1(C)C,582.6340000000001,95.56000000000002,9,1,7.391000000000008,11,4
BR010180,CC(=O)N[C@H]1[C@H](Oc2c(C=CC(C)C)c(O)c3ccccc3c2O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,573.5950000000004,166.92000000000002,12,3,2.9551000000000016,9,3
BR010362,C=CCc1ccc(OCCCO[C@@H]2[C@@H](O)[C@H](O)O[C@H](CO)[C@H]2O)c(OC)c1,384.42500000000007,117.84000000000002,8,4,0.009099999999999664,10,2
BR010637,Cc1ccc(NC(COc2cccc([N+](=O)[O-])c2)COc2cccc([N+](=O)[O-])c2)cc1,423.4250000000002,116.77000000000001,9,1,4.749920000000004,10,3
BR010165,COC(=O)c1ccc(O[C@@H]2O[C@H](CI)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1,550.2980000000002,123.66000000000003,10,0,1.8069999999999997,7,2
BR010182,C=C(C)C=Cc1c(OCc2cn([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)nn2)c(O)c2ccccc2c1O,653.6410000000003,194.82999999999998,15,2,3.2664000000000013,11,4
V1_5_691,CC1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@@](C)(CO)CC[C@]5(CO)CC[C@]4(C)[C@H]3CC[C@]12C,458.7270000000004,57.53,3,2,6.4018000000000095,2,5
BR020193,CC1=NN(c2ccc([N+](=O)[O-])cc2)CC1,205.21699999999996,58.739999999999995,5,0,2.1807999999999996,2,2
BR010237,CC(=O)OC[C@H]1O[C@H](n2cc(CCC(=O)O[C@H]3C[C@H]4OC[C@@]4(OC(C)=O)[C@H]4[C@H](OC(=O)c5ccccc5)[C@]5(O)C[C@H](OC(=O)C(O)C(NC(=O)c6ccccc6)c6ccccc6)C(C)=C(C(OC(C)=O)C(=O)[C@]34C)C5(C)C)nn2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,1307.3219999999997,372.5,28,3,3.7665000000000095,20,9
BR010166,COC(=O)c1ccc(O[C@@H]2O[C@H](CI)[C@H](O)[C@H](O)[C@H]2O)cc1,424.187,105.45000000000002,7,3,0.09460000000000018,4,2
V1_5_225,CC(=O)N[C@H]1[C@H](Oc2ccc(C)cc2)O[C@H](CN)[C@@H](O)[C@@H]1O,310.34999999999997,114.04,7,5,-0.7160799999999987,4,2
BR010494,CC(C)(C)OC(=O)N1[C@@H](COc2ccc(-c3ccccc3)cc2)COC1(C)C,383.4880000000001,48.0,5,0,5.1044000000000045,4,3
BR010375,OCCCc1ccc(O)cc1,152.19299999999998,40.46,2,2,1.3171,3,1
V1_5_192,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2ccc(C=O)cc2OC)O[C@@H]2CO[C@H](c3ccccc3)O[C@@H]12,640.8140000000002,109.75000000000003,9,1,7.479600000000009,20,4
BR010442,CC(=O)N1[C@@H](COc2ccc([N+](=O)[O-])cc2)COC1(C)C,294.307,81.91000000000001,7,0,1.9569999999999999,4,2
BR010497,Cc1ccc(S(=O)(=O)Nc2cccc(OC[C@H]3COC(C)(C)N3C(=O)OC(C)(C)C)c2)cc1,476.5950000000003,94.17,8,1,4.546620000000004,6,3
V1_5_762,CCCc1cc(OC)c2oc(-c3ccccc3)nc2c1,267.328,35.260000000000005,3,0,4.455900000000003,4,3
BR010508,CC(=O)OC[C@H]1O[C@@H](Sc2nnc(-c3ccccc3)o2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,508.50500000000034,153.35,12,0,1.9117999999999997,8,3
BR010339,C=CCCCCCCCCCO[C@@H]1[C@@H](O)[C@@H](O)O[C@H](CO)[C@H]1O,332.43700000000007,99.38000000000001,6,4,1.1096999999999992,12,1
V1_5_600,CC1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)On6nnc7ccccc76)CC[C@]5(C)CC[C@]4(C)[C@H]3CC[C@]12C,573.8220000000001,74.08000000000001,6,0,7.83720000000001,2,7
BR020223,COc1cc(/C=N/NC(N)=S)ccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,387.41400000000004,159.02,10,7,-1.958999999999999,6,2
V1_5_127,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](CC[C@@H]12)[C@@](C)(O)C3,320.473,57.53,3,2,4.234900000000003,1,4
BR020314,CC1(C)O[C@H]2O[C@H](CNC(=O)/C=C/c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2O1,423.46500000000015,83.09000000000002,7,1,2.918000000000001,6,4
V1_5_110,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,412.7020000000003,20.23,1,1,7.8008000000000095,5,4
BR020088,NCCCNc1ccnc2cc(Cl)ccc12,235.718,50.94,3,3,2.6489000000000003,4,2
V1_5_816,CCCc1cc(OC)c2oc(=O)c(C(=O)c3ccc(NC(=O)CCC(=O)O)cc3)cc2c1,437.4480000000002,122.90999999999998,8,2,3.788400000000002,9,3
BR020115,C#CCNC(=O)c1ccc(-c2ccc(Br)cc2)o1,304.14300000000003,42.24,3,1,3.0721000000000007,3,2
V1_5_356,CC(C)(C)OC(=O)N1[C@H](COc2cccc(OC(=O)c3ccccc3)c2)COC1(C)C,427.4970000000002,74.3,7,0,4.6566000000000045,5,3
BR010423,COc1ccccc1OC[C@@H]1COC(C)(C)N1C(=O)OC(C)(C)C,337.41600000000005,57.230000000000004,6,0,3.4460000000000024,4,2
BR010299,CC(=O)N[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)O[C@@H]1N,346.33600000000007,143.25,10,3,-1.3987999999999965,5,1
V1_5_425,COC(=O)c1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O[C@@H]3O[C@H](CBr)[C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,1163.976,221.01999999999998,18,0,9.066900000000002,19,9
V1_5_218,CC(=O)NNC(=O)C(O)C(O)C(O)CO,222.197,139.12,8,6,-3.7712999999999988,4,0
V1_5_917,C=CCc1cc(OC)ccc1O,164.20399999999998,29.46,2,1,2.1293,3,1
BR010218,CC(=O)OC[C@H]1O[C@H](OC2=CC(=O)c3ccccc3C2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,504.44400000000036,157.8,12,0,1.0491999999999995,7,3
BR010384,COc1cc(CCC(=O)NCCN(CCNC(=O)CCc2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(OC)c2)CCNC(=O)CCc2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1167.2220000000004,416.3700000000001,28,15,-4.902699999999994,30,6
BR010603,COC(=O)c1ccccc1OCC(COc1ccccc1C(=O)OC)N=[N+]=[N-],385.3760000000001,119.82000000000001,9,0,3.3965000000000023,9,2
BR020234,O=C(O)c1ccc(CO)c([N+](=O)[O-])c1,197.146,100.67,6,2,0.7852999999999999,3,1
V1_5_59,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3(CC[C@@H]21)C[C@]4(O)CO,350.4990000000001,66.76,4,2,3.2957000000000023,2,4
BR010703,CC(C)N=C(N)c1ccc2[nH]c(-c3cccc(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c3)nc2c1,456.49900000000014,166.44,10,7,0.5222999999999998,6,4
BR010562,COC(=O)c1cccc(OCC(O)COc2cccc(C(=O)OC)c2)c1,360.3620000000001,91.29,7,1,2.0785,8,2
BR010487,CC(C)NC(=O)c1ccc(OC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)cc1,392.4960000000001,77.10000000000001,7,1,3.5756000000000023,5,2
BR010176,C#CCOc1c(C=CC(=C)C)c(O)c2ccccc2c1O,280.323,49.69,3,2,3.852300000000002,4,2
BR020226,COc1ccc(/C=N/Nc2nc(-c3ccccc3)cs2)cc1OC,339.4200000000001,55.739999999999995,5,1,4.273300000000003,6,3
V1_5_424,COC(=O)c1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O[C@@H]3O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(NC(C)=O)c1,827.7420000000002,276.41999999999996,22,1,0.43010000000000775,15,3
V1_5_345,O=C(OC[C@H](O)COc1cccc([N+](=O)[O-])c1)c1ccccc1,317.297,98.9,7,1,2.1914999999999996,7,2
