id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount
NuBBE_1684_obabel_3D.mol2,CCC/C=C\C/C=C\CCCCCCCc1cc(O)c(C)c(O)c1,330.512,40.46,2,2,6.591920000000007,12,1
NuBBE_2201_obabel_3D.mol2,C=C[C@@]1(C)CCC([C@@]2(C)CCCC(C)(C)[C@@H]2CC(=O)OC)C(=O)C1,334.50000000000006,43.370000000000005,3,0,4.943600000000004,4,2
NuBBE_2472_obabel_3D.mol2,COc1ccc(C[C@@H](COC(C)=O)[C@H](COC(C)=O)Cc2ccc(OC(C)=O)c(OC)c2)cc1OC,502.56000000000034,106.59,9,0,3.781500000000003,13,2
NuBBE_1026_obabel_3D.mol2,C=C(C)[C@@H]1CC[C@]2(C)CC[C@@]3(C)[C@@H](C=C[C@H]4[C@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,424.71300000000025,20.23,1,1,7.8008000000000095,1,5
NuBBE_1364_obabel_3D.mol2,C=C(C)[C@H]1C[C@H](C[C@]2(CC=C(C)C)C(=O)C([C@H](CCCCCC)CC(=O)OC)=C3O[C@H](C)C(C)C(=O)C3=C2OC)C1(C)C,596.8490000000004,78.90000000000002,6,0,8.468500000000008,14,3
NuBBE_2252_obabel_3D.mol2,C=C(CC[C@@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@H]1[C@]3(C)CCC(=O)C(C)(C)[C@H]3CC[C@@]12C)C(C)C,456.75500000000034,37.3,2,1,7.98400000000001,5,4
NuBBE_561_obabel_3D.mol2,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C)C(C)C,412.7020000000003,17.07,1,0,8.233000000000008,6,4
NuBBE_402_obabel_3D.mol2,c1ccc(CSSSSCc2ccccc2)cc1,310.53400000000005,0.0,0,0,6.064600000000004,7,2
NuBBE_313_obabel_3D.mol2,COc1cc(C=CC(=O)O[C@@H]2CC[C@H](CCCCCCCCCCCCC(C)=O)N[C@H]2C)ccc1O,501.70800000000037,84.86,6,2,6.736500000000008,17,2
NuBBE_2498_obabel_3D.mol2,CCc1c(C)ccc2c1CC[C@H]1C(C)(C)C=CC[C@]21C,268.44399999999996,0.0,0,0,5.363620000000006,1,3
NuBBE_1700_obabel_3D.mol2,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3[C@@H](OC(C)=O)[C@]14O[C@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O)[C@]4(C)O,867.8540000000003,252.74999999999994,19,1,2.1565000000000034,8,6
NuBBE_26_obabel_3D.mol2,COC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,252.26599999999996,53.99000000000001,5,0,1.8985999999999998,5,1
NuBBE_1918_obabel_3D.mol2,C=COC(=O)CCCCCCCCCCC,226.35999999999993,26.3,2,0,4.594000000000005,11,0
NuBBE_1704_obabel_3D.mol2,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3[C@@H](OC(C)=O)[C@]14O[C@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O)[C@@H]4C,851.8550000000002,232.51999999999995,18,0,3.0416000000000034,8,6
NuBBE_857_obabel_3D.mol2,CC(=O)O[C@@H]1C[C@@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@@H]2CC[C@]3(C)C(=CC(=O)[C@@]3(O)c3ccoc3)[C@@]12C,466.5740000000003,93.81,6,1,4.521900000000004,2,5
NuBBE_1706_obabel_3D.mol2,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@@H](O)[C@@H]3OC(=O)C(C)[C@H](C)c4ncccc4C(=O)OC[C@@]4(C)O[C@@]1([C@@H](OC(C)=O)[C@H]4[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@]3(C)O,763.7460000000002,246.67999999999992,18,2,0.4627000000000033,6,5
NuBBE_1734_obabel_3D.mol2,CC1=CC[C@@H]2[C@@H](C1)C2(C)C,136.238,0.0,0,0,2.9987000000000013,0,2
NuBBE_1731_obabel_3D.mol2,CC1(C)C(=O)CC[C@]2(C)[C@@H]1CC[C@@]1(C)[C@H]2CC[C@@H]2[C@@H]([C@]3(C)CCC(=O)O3)CC[C@@]21C,414.6300000000003,43.370000000000005,3,0,6.336300000000008,1,5
NuBBE_1975_obabel_3D.mol2,C=CCSSCC=C,146.28,0.0,0,0,2.7398000000000016,5,0
NuBBE_2382_obabel_3D.mol2,COc1c(C(C)C)cc2c(c1OC)[C@@]1(CO)CCCC(C)(C)[C@H]1CC2,346.51100000000014,38.69,3,1,4.829800000000005,4,3
NuBBE_1569_obabel_3D.mol2,C/C=C(\C)C(=O)O[C@H]1CC[C@@]23C[C@@]24CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@]2(C)[C@H]4CC[C@@H]3C1(C)C,510.84700000000043,26.3,2,0,9.765899999999998,7,5
NuBBE_1414_obabel_3D.mol2,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,394.4230000000001,63.22,6,0,3.7033000000000023,3,5
NuBBE_432_obabel_3D.mol2,C[C@@H]1CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(CO)(CO)[C@@H]5CC[C@@]43C)[C@@H]2[C@]1(C)O,520.7070000000003,138.45000000000002,7,6,3.1200000000000023,3,5
NuBBE_1029_obabel_3D.mol2,C[C@H]1O[C@H](O[C@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)[C@@H](O)[C@@H](OC(=O)/C=C/c2ccccc2)[C@@H]1O,550.5600000000003,155.14000000000001,10,5,2.9566000000000012,6,5
NuBBE_1228_obabel_3D.mol2,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=C(CC[C@@]12C)[C@@]1(C)C[C@H](O)[C@H](O)C[C@]1(O)C(=O)C3,496.64100000000036,158.68,8,7,1.1129999999999998,5,4
NuBBE_973_obabel_3D.mol2,CC(=O)CCOc1ccc(CCNC(=O)c2ccccc2)cc1,311.381,55.4,4,1,3.0170000000000012,8,2
NuBBE_2473_obabel_3D.mol2,COc1cc([C@H]2OC[C@H](Cc3ccc(OC)c(OC)c3)[C@@H]2CO)ccc1O,374.43300000000005,77.38000000000001,6,2,2.956700000000002,7,3
NuBBE_1852_obabel_3D.mol2,C=CCc1c(O)c(OC)cc2c1O[C@@H](c1ccc3c(c1)OCO3)[C@H]2C,340.37500000000006,57.150000000000006,5,1,4.095200000000003,4,4
NuBBE_2003_obabel_3D.mol2,COc1cc([C@H]2CC(=O)c3c(O)c(C)c(OC(C)=O)c(C)c3O2)ccc1OC(C)=O,414.4100000000002,108.36000000000001,8,1,3.574740000000002,4,3
NuBBE_1404_obabel_3D.mol2,C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C,204.35699999999997,0.0,0,0,4.747200000000005,3,1
NuBBE_631_obabel_3D.mol2,CC(=O)Oc1cc(C(=O)O)cc(OC(C)=O)c1OC(C)=O,296.23100000000005,116.20000000000002,8,1,1.1607,4,1
NuBBE_27_obabel_3D.mol2,COc1cc(CCC(=O)N2CCCCC2=O)cc(OC)c1OC,321.37300000000005,65.07000000000001,6,0,2.1841,6,2
NuBBE_675_obabel_3D.mol2,CC[C@H](C)/C=C/c1cc2c(Cl)c(O)c3oc(=O)c(C(=O)C(C)[C@H](C)OC(=O)C(OC)c4ccccc4)c3c2co1,567.0340000000002,116.18,8,1,7.095700000000007,10,4
NuBBE_71_obabel_3D.mol2,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]43C)[C@H]2C1,426.72900000000027,20.23,1,1,8.168900000000008,0,5
NuBBE_1601_obabel_3D.mol2,COC(=O)[C@@]1(C)C(=O)C=C[C@@]2(C)C1C(=O)C(=O)[C@@]1(C)C3=CC[C@@H](C4=C[C@H](O)OC4=O)[C@@]3(C)[C@@H](OC(=O)C(C)C)[C@H](OC(C)=O)[C@H]12,626.6550000000003,176.64,12,1,1.9687,5,5
NuBBE_1378_obabel_3D.mol2,CCCCCCC=O,114.18799999999999,17.07,1,0,2.1557000000000004,5,0
NuBBE_1938_obabel_3D.mol2,C=C1[C@H]2CC[C@]3(C)[C@@H](C2)[C@@H](C)CC[C@]13C,204.35699999999997,0.0,0,0,4.415000000000004,0,4
NuBBE_1997_obabel_3D.mol2,COc1c(C)c(O)cc2c1C(=O)C(O)C(c1ccc(O)cc1)O2,316.309,96.22000000000001,6,3,2.0921200000000004,2,3
NuBBE_351_obabel_3D.mol2,COC(=O)c1ccc(O)c([C@@H]2C3=C(OC)C[C@@H](O)C(C(=O)CCc4ccccc4)=C3O[C@H]2C(C)(C)O)c1,508.5670000000003,122.52000000000001,8,3,3.553200000000002,8,4
NuBBE_2340_obabel_3D.mol2,C=CC[C@@]12C=C(OC)C(=O)C=C1O[C@H](c1cc(OC)c3c(c1)OCO3)[C@@H]2C,370.4010000000001,63.22000000000001,6,0,3.6907000000000023,5,4
NuBBE_58_obabel_3D.mol2,C=C/C(C)=C/C[C@]1(C)[C@H]2C[C@H](OC(C)=O)C=C3[C@H](OC(C)=O)O[C@@H](OC(C)=O)[C@@]32[C@H](OC(=O)/C=C/c2ccccc2)C[C@@H]1C,606.7120000000002,114.43,9,0,5.853100000000007,9,4
NuBBE_2509_obabel_3D.mol2,COc1ccc(C2COc3cc(O)cc(O)c3C2=O)cc1,286.283,75.99000000000001,5,2,2.465300000000001,2,3
NuBBE_1946_obabel_3D.mol2,CC1=CC2=C(C(C)C)CC[C@@H](C)[C@@H]2CC1,204.35699999999997,0.0,0,0,4.7252000000000045,1,2
NuBBE_2384_obabel_3D.mol2,COc1c(C(C)C)cc2c(c1OC)[C@@H]1CCCC(C)(C)[C@@H]1CC2,316.48500000000007,18.46,2,0,5.683300000000005,3,3
NuBBE_2236_obabel_3D.mol2,C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@]4(C)[C@@]2(O)C(=O)C[C@@H]1C3,302.458,37.3,2,1,4.269300000000003,0,4
NuBBE_2102_obabel_3D.mol2,C=CC[C@]12C[C@H](OC)[C@H](O)[C@](OC)([C@@H]1O)[C@@H](c1cc(OC)c3c(c1)OCO3)[C@@H]2C,406.4750000000002,86.61000000000001,7,2,2.2454,6,4
NuBBE_116_obabel_3D.mol2,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@H](O)C[C@]2(C)O,406.3840000000001,175.37,11,6,-3.0358999999999976,4,3
NuBBE_2453_obabel_3D.mol2,C=CCc1c(O)c(OC)cc2c(C)c(-c3cc(OC)c4c(c3)OCO4)oc12,368.3850000000001,70.29,6,1,4.588220000000002,5,4
NuBBE_1849_obabel_3D.mol2,C=CC[C@@]12C=C(OC)C(=O)C=C1O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,340.37500000000006,53.99000000000001,5,0,3.682100000000003,4,4
NuBBE_947_obabel_3D.mol2,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C=C(C)OC3,288.255,93.06000000000002,6,2,1.8981,1,3
NuBBE_431_obabel_3D.mol2,CC(=O)OCC1(COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)C[C@]2(C)[C@H]3CC=C4[C@H]5[C@@](C)(CC[C@@H](C)[C@@]5(C)O)CC[C@]4(C)[C@@]3(C)CC[C@@H]12,658.873,125.43000000000002,9,1,6.338500000000007,6,5
NuBBE_1389_obabel_3D.mol2,C=C[C@](C)(CCC=C(C)C)OC(C)=O,196.28999999999996,26.3,2,0,3.2406000000000024,5,0
NuBBE_2001_obabel_3D.mol2,CCOc1ccc([C@H]2CC(=O)c3c(O)c(C)c(OCC)c(C)c3O2)cc1OC,386.4440000000002,74.22000000000001,6,1,4.5215400000000034,6,3
NuBBE_828_obabel_3D.mol2,C=C1C(=O)O[C@H]2/C=C(/C)CC/C=C(\C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@@]3(C)O[C@H]3C)[C@@H]12,448.4680000000002,117.73000000000002,9,0,1.9445999999999999,4,3
NuBBE_850_obabel_3D.mol2,C[C@H]1CCN2C(=O)CNC(=O)C12,168.196,49.410000000000004,4,1,-0.6468000000000003,0,2
NuBBE_1812_obabel_3D.mol2,OC/C=C/c1ccc2c(c1)OCO2,178.18699999999998,38.69,3,1,1.4207999999999998,2,2
NuBBE_2157_obabel_3D.mol2,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,398.67500000000024,20.23,1,1,7.410700000000009,4,4
NuBBE_1660_obabel_3D.mol2,CC1(C)CCC[C@@]2(C)[C@@H]3Cc4occc4[C@@](C)(O)[C@H]3[C@@H](O)[C@H](O)[C@@H]12,334.456,73.83000000000001,4,3,2.8436000000000012,0,4
NuBBE_1184_obabel_3D.mol2,COc1cc2c(=O)[o+]c3c(OC)c(O[C@@H]4O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]4O)cc4c(=O)[o+]c(c1O)c2=c34,534.4260000000002,200.88,14,4,-0.46571999999999947,6,5
NuBBE_2400_obabel_3D.mol2,CC1(C)C=Cc2c(ccc(C(=O)C=Cc3ccc(O)cc3)c2O)O1,322.36,66.76,4,2,4.178100000000004,3,3
NuBBE_288_obabel_3D.mol2,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,578.5260000000003,220.75999999999996,12,10,2.9950000000000028,3,6
NuBBE_1561_obabel_3D.mol2,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)c5ccccc5)CC[C@]4(C)[C@@H]3CC[C@@]12C)C(C)C,518.8260000000004,26.3,2,0,9.889499999999996,8,5
NuBBE_1815_obabel_3D.mol2,COc1ccc2c(c1)O[C@H]1c3ccc(OC)c(OC)c3COC1C2=O,342.34700000000015,63.220000000000006,6,0,2.927600000000001,3,4
NuBBE_569_obabel_3D.mol2,CC1=C2CC(=O)[C@](C)(C[C@@H]3O[C@](O)([C@@]4(C)CO4)[C@@]4(C)C(=O)O[C@H](C1)[C@H]34)O2,364.3940000000001,94.59,7,1,1.2265,1,5
NuBBE_1109_obabel_3D.mol2,CCC1C(=O)OCC1=Cc1c(O)[nH]c(=O)n1C,238.243,84.32,6,2,0.38539999999999985,2,2
NuBBE_1513_obabel_3D.mol2,CCC1C(=O)C[C@@H]2[C@@H]3CC[C@@H]4CC(OC(C)=O)C(=O)C[C@]4(COC(C)=O)[C@@H]3CC[C@]12C,432.5570000000003,86.74000000000001,6,0,3.888200000000003,4,4
NuBBE_2147_obabel_3D.mol2,C=CC[C@]12C[C@@H](OC)[C@H](O)[C@](OC)([C@@H](c3cc(OC)c4c(c3)OCO4)[C@@H]1C)[C@H]2O,406.47500000000014,86.61000000000001,7,2,2.2454000000000005,6,4
NuBBE_1115_obabel_3D.mol2,COc1cc(C(=O)O)cc(OC)c1O,198.17399999999998,75.99000000000001,5,2,1.1076,3,1
NuBBE_2146_obabel_3D.mol2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,280.4519999999999,37.3,2,1,5.884500000000005,14,0
NuBBE_1035_obabel_3D.mol2,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@]43C)[C@@H]12,454.69500000000033,54.37,3,1,7.297700000000009,1,5
NuBBE_580_obabel_3D.mol2,CC(=O)O[C@@H]1[C@@H](/C=C/c2ccccc2)O[C@H](C[C@H]2CC=CC(=O)O2)C[C@H]1OC(C)=O,414.45400000000024,88.13,7,0,2.9825000000000017,6,3
NuBBE_1625_obabel_3D.mol2,COc1cc([C@@H]2CC(=O)c3c(cc(OC)c(OC)c3OC)O2)cc(OC)c1OC,404.4150000000002,81.68000000000002,8,0,3.444700000000002,7,3
NuBBE_437_obabel_3D.mol2,C=C(C)[C@@H]1CC[C@@]2(C)CC[C@@]3(C)[C@@H](CC[C@H]4[C@]5(C)CC[C@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]12,556.8750000000002,26.3,2,0,10.289099999999994,4,6
NuBBE_2372_obabel_3D.mol2,O=C1OC[C@H](Cc2ccc3c(c2)OCCO3)C1Cc1ccc2c(c1)OCCO2,382.41200000000015,63.22000000000001,6,0,2.803400000000001,4,5
NuBBE_2386_obabel_3D.mol2,COc1ccc(CCCc2cc3c(cc2O)OCO3)cc1,286.327,47.92,4,1,3.304800000000002,5,3
NuBBE_1945_obabel_3D.mol2,C=C1CC[C@H]2[C@H]3[C@@H]1[C@]2(C)CCCC3(C)C,204.3569999999999,0.0,0,0,4.415000000000004,0,4
NuBBE_1500_obabel_3D.mol2,CC(=O)C=CC1=C(C)CCCC1(C)C,192.30199999999996,17.07,1,0,3.6582000000000026,2,1
NuBBE_2395_obabel_3D.mol2,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccccc3)c2O)O1,306.36100000000005,46.53,3,1,4.472500000000005,3,3
NuBBE_1896_obabel_3D.mol2,COCc1ccc(C)c2c1C(=O)C(O)C(C(C)(C)O)C2,278.348,66.76,4,2,1.62822,3,2
NuBBE_2492_obabel_3D.mol2,C=C[C@]1(C)CC[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@H]3C[C@@H](O)[C@]2(O)C1,320.473,57.53,3,2,3.486100000000003,1,3
NuBBE_479_obabel_3D.mol2,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@@H]1C1=CC[C@H]3[C@]4(C)CC[C@H](O)[C@@](C)(CO)[C@H]4CC[C@@]3(C)[C@]1(C)CC2,486.7370000000005,66.76,4,2,6.150300000000008,2,5
NuBBE_985_obabel_3D.mol2,C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]45C[C@]35CC[C@@]12C)[C@@H](O)/C=C/C(C)(C)O,456.71100000000024,57.53,3,2,6.318700000000009,4,5
NuBBE_1118_obabel_3D.mol2,COc1c2ccccc2nc2oc(C(C)(C)O)cc12,257.28899999999993,55.49000000000001,4,1,3.2170000000000014,2,3
NuBBE_2162_obabel_3D.mol2,O=C(CCCCCCCCCCc1ccccc1)c1c(O)cccc1O,354.49000000000007,57.53,3,2,6.034100000000007,12,2
NuBBE_2190_obabel_3D.mol2,C=C[C@]1(C)CC2=C([C@@H](O)C1)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O,302.45799999999997,37.3,2,1,4.435400000000004,1,3
NuBBE_1524_obabel_3D.mol2,CC(C)=CCCC(C(=O)O)[C@@H]1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,456.71100000000035,57.53,3,2,7.543800000000009,5,4
NuBBE_1494_obabel_3D.mol2,CC1=C[C@@H]2[C@@H](CC1)C(C)=CCCC2(C)C,204.35699999999997,0.0,0,0,4.7252000000000045,0,2
NuBBE_1861_obabel_3D.mol2,Oc1ccc(CCCC[C@H](O)CCc2ccc(O)cc2)cc1,300.398,60.69,3,3,3.8043000000000022,8,2
NuBBE_1259_obabel_3D.mol2,C=C(C)[C@@H]1C[C@@H](C[C@]2(CC=C(C)C)C(=O)C([C@@H](CCC)CC(=O)OC)=C3O[C@H](C)C(C)C(=O)C3=C2OC)C1(C)C,554.7680000000003,78.90000000000002,6,0,7.2982000000000085,11,3
NuBBE_1846_obabel_3D.mol2,COc1cc(C=CC(=O)c2ccc(O)cc2O)ccc1O,286.283,86.99000000000001,5,3,2.7081000000000013,4,2
NuBBE_1781_obabel_3D.mol2,COC1=CC(=O)O[C@@H](CCc2ccc(OC)cc2)C1,262.305,44.760000000000005,4,0,2.4736000000000002,5,2
NuBBE_2391_obabel_3D.mol2,CC1=CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C\C(=O)O,304.474,37.3,2,1,5.596300000000005,4,2
NuBBE_1182_obabel_3D.mol2,CC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](Oc2cc3c(=O)[oH+]c4c(=O)c(=O)cc5c(=O)[oH+]c(c2O)c3c54)O[C@H]1C,490.3730000000003,199.32999999999998,13,5,-0.6437000000000006,3,5
NuBBE_2512_obabel_3D.mol2,O=C(c1ccc(O)cc1O)C1CCc2c(ccc(O)c2O)C1,300.31,97.99000000000001,5,4,2.4968000000000012,2,3
NuBBE_70_obabel_3D.mol2,C=C[C@@](C)(CC/C=C(\C)CCC=C(C)C)c1ccc(O)c(O)c1,314.469,40.46,2,2,6.014400000000007,8,1
NuBBE_212_obabel_3D.mol2,COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,372.37000000000006,138.07000000000002,9,5,-1.1120000000000008,7,2
NuBBE_1278_obabel_3D.mol2,CC1=CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,222.372,20.23,1,1,3.9200000000000026,1,2
NuBBE_1141_obabel_3D.mol2,CC(=O)C[C@@H]1c2cc3c(cc2-c2ccc4cc5c(cc4c2N1C)OCO5)OCO3,389.4070000000002,57.230000000000004,6,0,4.434200000000002,2,6
NuBBE_2104_obabel_3D.mol2,CCCCCCCCCCCC,170.33999999999997,0.0,0,0,4.9272000000000045,9,0
NuBBE_1972_obabel_3D.mol2,C=CCSSC,120.24199999999999,0.0,0,0,2.1836,3,0
NuBBE_1097_obabel_3D.mol2,CC(=O)OC1C[C@@H](C)[C@H]2C[C@H]3OC(=O)C[C@H]4[C@]3(C)[C@H]([C@H](OC(C)=O)C[C@@]4(C)C(=O)C3COC(=O)C3)[C@@]2(C)C1=O,546.6130000000004,139.34,10,0,2.5813000000000006,4,5
NuBBE_2484_obabel_3D.mol2,C[C@@H]1[C@@H]2[C@H](C[C@H]3[C@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]23C)O[C@]12CC[C@@H](CO)CN2,429.6450000000003,61.72,4,3,4.259300000000003,1,6
NuBBE_354_obabel_3D.mol2,COC(=O)c1ccc(O)c(C[C@@H](O)C(C)(C)O)c1,254.28199999999998,86.99000000000001,5,3,0.8531,4,1
NuBBE_1387_obabel_3D.mol2,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,398.6750000000003,17.07,1,0,7.842900000000009,5,4
NuBBE_328_obabel_3D.mol2,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@]4(C(=O)Nc5ccccc54)[C@H]3C[C@H]12,368.43300000000005,67.87,6,1,2.062499999999999,1,5
NuBBE_391_obabel_3D.mol2,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@H]3CC[C@]12C)C(C)C,576.8590000000002,99.38000000000001,6,4,5.849000000000006,9,5
NuBBE_2027_obabel_3D.mol2,C=C1[C@@H]2CC[C@@H](C2)C1(C)C,136.238,0.0,0,0,2.9987000000000013,0,2
NuBBE_1_obabel_3D.mol2,CC(C)=CCC/C(C)=C/COC(=O)c1ccc(O)c(O)c1,290.359,66.76,4,2,3.947300000000004,6,1
NuBBE_414_obabel_3D.mol2,COc1cc([C@@H]2Oc3c(OC)cc(CCCO)cc3[C@H]2CO)ccc1O,360.40600000000006,88.38000000000001,6,3,2.543900000000001,7,3
NuBBE_1368_obabel_3D.mol2,O=C(C[C@@]1(O)C(=O)c2ccccc2-c2ccccc21)OCc1ccccc1,358.3930000000001,63.599999999999994,4,1,3.871000000000003,4,4
NuBBE_1550_obabel_3D.mol2,CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)C(C(=O)C[C@H]4CC(=O)CO)[C@]3(C)[C@H](O)C[C@@H]12,416.55800000000016,91.67,5,2,3.1179000000000014,3,4
NuBBE_1681_obabel_3D.mol2,CCCCCC/C=C\CCCCCCCc1cc(O)cc(O)c1,318.5009999999999,40.46,2,2,6.507500000000007,13,1
NuBBE_396_obabel_3D.mol2,O=C1C=CC[C@H](/C=C/c2ccccc2)O1,200.23700000000002,26.3,2,0,2.5715000000000003,2,2
NuBBE_2091_obabel_3D.mol2,CC(=O)OC(C)(C)CNC(=O)/C=C\C=C/c1ccc2c(c1)OCO2,331.36800000000017,73.86,6,1,2.4426000000000005,6,2
NuBBE_1177_obabel_3D.mol2,C[C@@H]1[C@H](C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@@](C)(CO)[C@H]5CC[C@@]43C)[C@H]12,488.7090000000003,97.99000000000001,5,4,5.0327000000000055,2,5
NuBBE_992_obabel_3D.mol2,CCC1C(=O)C[C@H]2[C@H]3CC[C@@H]4C[C@@H](OC(C)=O)[C@]5(OC(C)=O)C[C@]4(CO5)[C@@H]3CC[C@@]12C,432.5570000000003,78.90000000000002,6,0,4.045600000000003,3,5
NuBBE_1782_obabel_3D.mol2,COC1=CC(=O)O[C@@H](CCc2ccccc2)C1,232.279,35.53,3,0,2.4650000000000007,4,2
NuBBE_1671_obabel_3D.mol2,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,446.49600000000027,73.84000000000002,8,0,3.8134000000000023,8,4
NuBBE_2342_obabel_3D.mol2,C=CCc1c(O)c(OC)cc2c1O[C@H](c1cc(OC)c3c(c1)OCO3)[C@H]2C,370.4010000000001,66.38000000000001,6,1,4.103800000000003,5,4
NuBBE_1738_obabel_3D.mol2,CC1=CC[C@@]2(C(C)C)C[C@@H]12,136.238,0.0,0,0,2.9987000000000013,1,2
NuBBE_268_obabel_3D.mol2,C=C1[C@@H](O)[C@H]2/C=C/C[C@@H](C)CCC[C@@H](O)/C=C/C(=O)O[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@H]1C,479.6170000000002,95.86000000000001,6,3,3.4921000000000024,2,4
NuBBE_165_obabel_3D.mol2,COc1cc2c(cc1OC)[C@@]13C[C@@H](OC)C=CC1=CCN3C[C@@H]2O,329.3960000000001,51.16,5,1,2.1630000000000007,3,4
NuBBE_81_obabel_3D.mol2,O=C(CCCCc1ccc2c(c1)OCO2)N1CCCC1,275.348,38.77,4,0,2.7505000000000006,5,3
NuBBE_2307_obabel_3D.mol2,C=CC[C@]12CC(=O)C(=O)[C@](OC)([C@@H](c3ccc4c(c3)OCO4)[C@@H]1C)[C@H]2O,358.3900000000001,82.06000000000002,6,1,1.9990999999999999,4,4
NuBBE_2045_obabel_3D.mol2,C=CCC1=C[C@@]2(OC)[C@H](C)[C@@H](c3cc(OC)c(OC)c(OC)c3)O[C@]2(OC)CC1=O,418.4860000000002,72.45000000000002,7,0,3.623000000000003,8,3
